sample_id,router_task,ground_truth_type,c_model,c_latency,c_cost,c_correct,c_cascaded,a_model,a_latency,a_cost,a_correct,prompt_tokens,completion_tokens
ai2d_01209_9946c3a48af81b6b,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,59.146881103515625,0.0,True,False,qwen3_vl_8b_thinking,4724.292993545532,0.0001116,False,46,512
chartqa_00443_b76c9da62b2f3c5e,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,174.93581771850586,7.2000000000000005e-06,False,True,qwen3_vl_8b_thinking,2501.8150806427,5.7e-05,False,24,261
aokvqa_00634_14eb78d61194a929,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,2996.62709236145,0.0,True,False,qwen3_vl_8b_thinking,4715.321779251099,0.00011200000000000001,False,48,512
chartqa_00136_bd419fd65d07c2e0,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,643.1148052215576,1.4200000000000001e-05,False,True,qwen3_vl_8b_thinking,5750.720024108887,0.0,False,0,0
chart2text_00654_b8256d41dca6cf2b,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,876.4362335205078,1.3200000000000002e-05,False,True,qwen3_vl_8b_thinking,5718.563795089722,0.0,False,0,0
aokvqa_01889_aba9ef966dfe8a0c,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1918.6408519744873,0.0,True,False,qwen3_vl_8b_thinking,4649.818897247314,0.00011240000000000001,False,50,512
aokvqa_01020_e95d3fa2d534a29b,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,2072.619915008545,0.0,False,False,qwen3_vl_8b_thinking,4575.784921646118,0.00011180000000000001,False,47,512
ai2d_01534_a825921fe50b4ee0,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,51.481008529663086,0.0,False,False,qwen2_5_vl_3b,5640.28787612915,0.0,False,0,0
aokvqa_00356_0ea6958974390ce4,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1675.8430004119873,0.0,True,False,qwen2_5_vl_3b,5990.231990814209,0.0,False,0,0
ai2d_00687_1419e142854e8bfa,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,52.26397514343262,0.0,False,False,qwen3_vl_8b_thinking,3405.010938644409,8.34e-05,False,52,365
chart2text_01770_c68aafd39c968a0b,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1053.617000579834,5.22e-05,False,True,qwen3_vl_8b_thinking,4669.249773025513,0.00010680000000000001,False,22,512
chart2text_01435_009b5e3214d69ecf,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1438.4770393371582,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,4582.679748535156,0.00010700000000000001,False,23,512
chart2text_01012_41d409087a57ed24,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1095.567226409912,5.22e-05,False,True,qwen3_vl_8b_thinking,4672.018051147461,0.00010680000000000001,False,22,512
chart2text_00225_ae6bff7a9105830c,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1510.0138187408447,1.36e-05,False,True,qwen3_vl_8b_thinking,5654.7839641571045,0.0,False,0,0
aokvqa_01471_915ae0b5e97df73a,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,2233.2022190093994,0.0,False,False,qwen3_vl_8b_thinking,5685.240030288696,0.0,False,0,0
ai2d_01982_738bd42d05c14e04,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,50.16374588012695,0.0,True,False,qwen3_vl_8b_thinking,4707.355976104736,0.00011200000000000001,False,48,512
aokvqa_00641_4befdf366828ffcd,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,762.2158527374268,0.0,False,False,qwen3_vl_8b_thinking,4695.88303565979,0.00011320000000000001,False,54,512
ai2d_01211_e0ae85de4c17192b,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,67.96479225158691,1.4e-05,False,True,qwen3_vl_8b_thinking,4707.726240158081,0.00011660000000000002,False,71,512
chartqa_00140_6d6c4f6a3fb86f81,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,175.1422882080078,8e-06,True,True,qwen3_vl_8b_thinking,5513.278961181641,0.0,False,0,0
ai2d_00345_fc2742e30ac64db8,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,61.38896942138672,0.0,True,False,qwen3_vl_8b_thinking,4631.3042640686035,0.00011300000000000001,False,53,512
aokvqa_01893_25a3959ab605fcfd,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,745.8617687225342,0.0,False,False,qwen3_vl_8b_thinking,4632.401943206787,0.00011180000000000001,False,47,512
chartqa_00465_c78e243a6fd145ef,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1947.0160007476807,4.4000000000000006e-05,False,True,qwen3_vl_8b_thinking,5778.257846832275,0.0,False,0,0
chart2text_00656_924e988f0eca6c44,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1476.8459796905518,1.36e-05,False,True,qwen3_vl_8b_thinking,5513.603925704956,0.0,False,0,0
aokvqa_01033_1ea420cd6eb1a380,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,689.35227394104,0.0,False,False,qwen3_vl_8b_thinking,4666.315078735352,0.00011200000000000001,False,48,512
aokvqa_00359_41d1d9f044b0d379,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1599.0960597991943,0.0,False,False,qwen3_vl_8b_thinking,4650.151968002319,0.00011260000000000001,False,51,512
ai2d_00710_785fba40678d7350,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,59.615135192871094,0.0,False,False,qwen2_5_vl_3b,5607.316017150879,0.0,False,0,0
ai2d_01545_0768efd44fbecb7f,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,53.17878723144531,0.0,True,False,qwen3_vl_8b_thinking,5722.0001220703125,0.0,False,0,0
chart2text_01447_807dc402267ef4ee,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,713.6917114257812,1.58e-05,False,True,qwen3_vl_8b_thinking,5858.911037445068,0.0,False,0,0
chart2text_01772_1da1d9e149c9213e,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,877.0802021026611,1.3200000000000002e-05,False,True,qwen3_vl_8b_thinking,4634.322881698608,0.00010700000000000001,False,23,512
chart2text_01023_0185a929107efe3d,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,447.71790504455566,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,5648.391008377075,0.0,False,0,0
aokvqa_01475_9d106dac9b4f649e,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,335.1938724517822,0.0,True,False,qwen3_vl_8b_thinking,4759.496212005615,0.00011220000000000002,False,49,512
chart2text_00230_007bdc5afd609386,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1048.8948822021484,5.22e-05,False,True,qwen3_vl_8b_thinking,4700.848817825317,0.00010680000000000001,False,22,512
aokvqa_00661_3b7e04fb0b15c2fc,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,392.82798767089844,0.0,True,False,qwen3_vl_8b_thinking,4777.348041534424,0.00011100000000000001,False,43,512
ai2d_01985_36f3d627733cf725,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,52.51717567443848,0.0,True,False,qwen2_5_vl_3b,5526.043176651001,0.0,False,0,0
chartqa_00151_0032a165c5b0c351,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,169.85511779785156,7.8e-06,False,True,qwen3_vl_8b_thinking,4681.044101715088,0.0001072,False,24,512
ai2d_01221_d2098b73745bff6e,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,58.71391296386719,0.0,True,False,qwen3_vl_8b_thinking,5599.406957626343,0.0,False,0,0
ai2d_00346_258ee9eefa3e758b,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,53.22980880737305,0.0,True,False,qwen3_vl_8b_thinking,4694.23508644104,0.00011200000000000001,False,48,512
chartqa_00468_a8169253b9e9e968,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1030.3332805633545,2.28e-05,False,True,qwen3_vl_8b_thinking,5806.841850280762,0.0,False,0,0
chart2text_00659_53c98fb9d3173704,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,446.87891006469727,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,4680.126190185547,0.00010600000000000002,False,18,512
aokvqa_01038_7b706aebd7d543c2,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,390.89393615722656,0.0,False,False,qwen3_vl_8b_thinking,4413.565158843994,0.0001056,False,45,483
aokvqa_01900_7ed0ed8bd57dbe35,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,143.92685890197754,0.0,False,False,qwen3_vl_8b_thinking,5886.819839477539,0.0,False,0,0
aokvqa_00362_99126292bd6a0601,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1281.6388607025146,0.0,False,False,qwen3_vl_8b_thinking,4650.359869003296,0.00011220000000000002,False,49,512
ai2d_01548_d25db0e77c23a5ab,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,79.52880859375,0.0,True,False,qwen3_vl_8b_thinking,5704.276084899902,0.0,False,0,0
ai2d_00725_7e8f2020554c568d,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,52.58798599243164,0.0,True,False,qwen2_5_vl_3b,5585.897922515869,0.0,False,0,0
chart2text_01451_6fde2ca53db35855,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1208.786964416504,1.2600000000000001e-05,False,True,qwen3_vl_8b_thinking,4215.598106384277,9.780000000000002e-05,False,21,468
chart2text_01780_3476249e9c1c6538,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,443.03011894226074,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,5651.939868927002,0.0,False,0,0
chart2text_01038_8c3257f13a61823c,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,668.9469814300537,1.58e-05,False,True,qwen3_vl_8b_thinking,5718.273639678955,0.0,False,0,0
chart2text_00242_b553dc13cd4f40f1,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,443.61114501953125,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,5798.140287399292,0.0,False,0,0
aokvqa_01483_7a7233963d2fbd5d,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1397.4180221557617,0.0,True,False,qwen3_vl_8b_thinking,5824.985980987549,0.0,False,0,0
aokvqa_00672_5ec68c7fc06a9ac6,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,2111.5710735321045,0.0,False,False,qwen3_vl_8b_thinking,4689.000844955444,0.00011360000000000001,False,56,512
ai2d_01223_a1a6edc0ceb53d57,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,53.48396301269531,0.0,True,False,qwen3_vl_8b_thinking,3438.7729167938232,8.26e-05,False,44,369
ai2d_01986_aca8c5f8d7bf4307,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,80.72304725646973,0.0,True,False,qwen3_vl_8b_thinking,5610.23211479187,0.0,False,0,0
chart2text_00667_534b41e2ebdf9e12,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,494.1270351409912,2.48e-05,False,True,qwen2_5_vl_3b,489.60185050964355,1.38e-05,False,33,36
chartqa_00470_4d20e3052e81967c,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,180.9988021850586,8e-06,False,True,qwen3_vl_8b_thinking,4746.013879776001,0.00010800000000000001,False,28,512
chartqa_00153_34577ab162479cc5,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,2126.211166381836,0.00010880000000000002,False,True,qwen3_vl_8b_thinking,4730.151176452637,0.00011220000000000002,False,49,512
ai2d_00347_2a2b7e3607fddc07,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,53.90214920043945,0.0,True,False,qwen3_vl_8b_thinking,4725.856065750122,0.00011300000000000001,False,53,512
aokvqa_01906_ee4c2132f5bd63b7,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1131.3300132751465,0.0,False,False,qwen3_vl_8b_thinking,4737.966775894165,0.0001128,False,52,512
aokvqa_01047_3b3d3e2b0ffec0eb,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1368.7629699707031,0.0,False,False,qwen3_vl_8b_thinking,4741.196155548096,0.00011320000000000001,False,54,512
aokvqa_00369_bbbc3d775a0713d7,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,577.2149562835693,0.0,False,False,qwen3_vl_8b_thinking,4717.0250415802,0.00011200000000000001,False,48,512
ai2d_00743_48e054828f2caa4e,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,53.30014228820801,0.0,True,False,qwen3_vl_8b_thinking,5986.669063568115,0.0,False,0,0
chart2text_01452_46b4ce5f884b7dc4,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,733.4840297698975,1.2600000000000001e-05,False,True,qwen3_vl_8b_thinking,4273.664712905884,9.780000000000002e-05,False,21,468
ai2d_01552_13699647f38ea039,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,2097.325086593628,0.00011240000000000001,False,True,qwen3_vl_8b_thinking,5658.753871917725,0.0,False,0,0
chart2text_01040_c6f8b9767909c3ba,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,444.4570541381836,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,4661.44585609436,0.00010600000000000002,False,18,512
chart2text_00264_6698dd12e30ffd98,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1041.226863861084,5.22e-05,False,True,qwen3_vl_8b_thinking,4673.843860626221,0.00010680000000000001,False,22,512
aokvqa_01493_0e64adc81e10cc4a,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1027.3239612579346,0.0,False,False,qwen3_vl_8b_thinking,4301.866054534912,0.00010200000000000001,False,49,461
ai2d_01994_57dc827b01f827e5,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,117.8901195526123,1.06e-05,True,True,qwen3_vl_8b_thinking,5512.26806640625,0.0,False,0,0
ai2d_01226_7fad8d118dca1c6a,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,55.08780479431152,0.0,False,False,qwen2_5_vl_3b,5584.13290977478,0.0,False,0,0
aokvqa_00680_544864fe3abf8156,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,2467.8969383239746,0.0,False,False,qwen3_vl_8b_thinking,4707.827091217041,0.00011220000000000002,False,49,512
ai2d_00350_9bd31a6014fda292,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,49.859046936035156,0.0,True,False,qwen3_vl_8b_thinking,3481.4741611480713,8.54e-05,False,47,380
chart2text_01784_1111ec9cfd1ad607,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1325.011968612671,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,5713.320970535278,0.0,False,0,0
chartqa_00156_321c2673bca86f14,chart_reasoning,exact,Qwen/Qwen2.5-VL-7B-Instruct,1233.1430912017822,0.0,False,False,qwen3_vl_8b_thinking,4639.891862869263,0.000109,False,33,512
chartqa_00501_9bb6e02f5353333a,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,389.4319534301758,1.24e-05,False,True,qwen2_5_vl_3b,5277.268171310425,0.0,False,0,0
chart2text_00673_f0cdbf2570086daf,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,665.6029224395752,1.58e-05,False,True,qwen3_vl_8b_thinking,5883.887052536011,0.0,False,0,0
aokvqa_00372_779c0cd759d841d8,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1436.8400573730469,0.0,False,False,qwen3_vl_8b_thinking,4628.634929656982,0.00011240000000000001,False,50,512
aokvqa_01910_3330b84e6e73e174,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,996.4699745178223,0.0,True,False,qwen3_vl_8b_thinking,6050.595045089722,0.0,False,0,0
aokvqa_01049_19fd87e45e6d3991,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1460.4706764221191,0.0,False,False,qwen3_vl_8b_thinking,5778.311967849731,0.0,False,0,0
ai2d_01553_221487916372fa63,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,53.51591110229492,0.0,True,False,qwen2_5_vl_3b,5770.445108413696,0.0,False,0,0
ai2d_00744_fe890e13f1f1536a,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,53.691864013671875,0.0,True,False,qwen3_vl_8b_thinking,5753.6940574646,0.0,False,0,0
chart2text_01453_7525006e67175276,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,554.6841621398926,2.48e-05,False,True,qwen3_vl_8b_thinking,5691.597938537598,0.0,False,0,0
chart2text_01044_474fbe50bfc34a4d,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,478.27935218811035,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,5735.918045043945,0.0,False,0,0
chart2text_00269_a4d826568a6938ed,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1350.8670330047607,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,5763.490915298462,0.0,False,0,0
aokvqa_01498_c9c3a1702ee176c4,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1015.9609317779541,0.0,False,False,qwen2_5_vl_3b,5539.783000946045,0.0,False,0,0
aokvqa_00682_cf5cd004a0d938e3,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,570.5611705780029,0.0,False,False,qwen3_vl_8b_thinking,4630.276918411255,0.00011080000000000001,False,42,512
ai2d_01996_41203df122cace23,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,55.65595626831055,0.0,False,False,qwen3_vl_8b_thinking,4689.417123794556,0.00011260000000000001,False,51,512
ai2d_01231_601f323205f9acc9,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,54.73208427429199,0.0,True,False,qwen3_vl_8b_thinking,5812.434911727905,0.0,False,0,0
ai2d_00352_ba3bd85b745cc01f,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,77.83007621765137,1.24e-05,False,True,qwen2_5_vl_3b,5743.196249008179,0.0,False,0,0
chartqa_00165_f9ba2576a2da80ed,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,187.1321201324463,1.1400000000000001e-05,False,True,qwen3_vl_8b_thinking,5931.307077407837,0.0,False,0,0
chart2text_01794_ce6cdb51b9bd3aa7,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,861.9949817657471,3.96e-05,False,True,qwen3_vl_8b_thinking,5888.016223907471,0.0,False,0,0
aokvqa_00373_bab612d7dec2cccd,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1217.590093612671,0.0,False,False,qwen2_5_vl_3b,483.97016525268555,1.8e-05,False,57,33
chart2text_00677_9551b29e8aa9c6cd,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,488.40999603271484,2.48e-05,False,True,qwen3_vl_8b_thinking,4651.2861251831055,0.0001072,False,24,512
chartqa_00505_56d33ab986cdf3d2,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,456.68888092041016,1.2800000000000001e-05,False,True,qwen3_vl_8b_thinking,5847.251176834106,0.0,False,0,0
aokvqa_01937_6d86f325650f8e3b,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,989.5651340484619,0.0,False,False,qwen3_vl_8b_thinking,4816.7009353637695,0.00011360000000000001,False,56,512
aokvqa_01055_9d4dc4c27b30fb28,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,930.8350086212158,0.0,False,False,qwen3_vl_8b_thinking,4804.567098617554,0.00011260000000000001,False,51,512
ai2d_01564_037c93e7708d4b80,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,51.1019229888916,0.0,True,False,qwen3_vl_8b_thinking,4754.610300064087,0.0001112,False,44,512
chart2text_01456_338d833c3cb1f4f9,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,811.4750385284424,3.96e-05,False,True,qwen3_vl_8b_thinking,4671.022653579712,0.0001062,False,19,512
ai2d_00747_2382d70fd2a8ea22,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,53.96294593811035,0.0,True,False,qwen3_vl_8b_thinking,5957.133054733276,0.0,False,0,0
chart2text_00283_09f29485a7cb9a5e,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,883.9280605316162,1.3200000000000002e-05,False,True,qwen3_vl_8b_thinking,4628.262042999268,0.00010700000000000001,False,23,512
chart2text_01045_0a9819e09fe447e9,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,463.0579948425293,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,5703.516006469727,0.0,False,0,0
aokvqa_01503_1d3472b2236c30e6,knowledge_vqa,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,366.12820625305176,2.32e-05,False,True,qwen3_vl_8b_thinking,5847.058296203613,0.0,False,0,0
aokvqa_00000_d40252818a1de95f,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,543.2960987091064,0.0,False,False,qwen3_vl_8b_thinking,4631.207704544067,0.00011140000000000001,False,45,512
aokvqa_00689_e71506abc35756d0,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,546.3082790374756,0.0,False,False,qwen3_vl_8b_thinking,5899.0631103515625,0.0,False,0,0
ai2d_00368_3192e4009d0bcd9f,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,55.66120147705078,0.0,True,False,qwen3_vl_8b_thinking,1920.8118915557861,4.9800000000000004e-05,False,53,196
ai2d_01236_b6ee6c1dd82a79a4,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,121.41895294189453,1.12e-05,True,True,qwen3_vl_8b_thinking,5876.521110534668,0.0,False,0,0
chartqa_00519_a52678c1ce9b379d,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,111.08088493347168,6.2e-06,False,True,qwen3_vl_8b_thinking,2609.8830699920654,5.980000000000001e-05,False,21,278
chart2text_01795_657d0f660d47d6a4,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1047.4238395690918,5.22e-05,False,True,qwen3_vl_8b_thinking,5729.3760776519775,0.0,False,0,0
chartqa_00174_dc9c396fd4259879,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,418.992280960083,1.2600000000000001e-05,False,True,qwen3_vl_8b_thinking,6035.078048706055,0.0,False,0,0
aokvqa_00382_a330cb64c3d07916,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1737.746000289917,0.0,False,False,qwen2_5_vl_3b,658.0359935760498,2.36e-05,False,64,54
chart2text_00706_4f291f187e23fc36,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,754.9130916595459,1.2600000000000001e-05,False,True,qwen3_vl_8b_thinking,4276.575803756714,9.8e-05,False,21,469
aokvqa_01941_44cd7b8e9820a17f,knowledge_vqa,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1364.2029762268066,3.9800000000000005e-05,False,True,qwen3_vl_8b_thinking,4566.551208496094,0.0001112,False,58,498
aokvqa_01058_58f869d127bc9649,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,790.8809185028076,0.0,True,False,qwen3_vl_8b_thinking,5576.502084732056,0.0,False,0,0
ai2d_01575_4bbfe942109d03f6,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,127.03800201416016,1.08e-05,True,True,qwen3_vl_8b_thinking,4665.5919551849365,0.00011100000000000001,False,43,512
ai2d_00748_db54dffcca6b6f09,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,50.37283897399902,0.0,True,False,qwen3_vl_8b_thinking,5841.572999954224,0.0,False,0,0
chart2text_01460_62f3cf70050bd1e9,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1501.5995502471924,1.36e-05,False,True,qwen3_vl_8b_thinking,5901.789903640747,0.0,False,0,0
chart2text_01048_3a9e37a62d969233,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1048.7391948699951,5.22e-05,False,True,qwen3_vl_8b_thinking,4692.635059356689,0.00010680000000000001,False,22,512
chart2text_00286_78e9a30664ebaad2,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,794.4498062133789,3.96e-05,False,True,qwen3_vl_8b_thinking,4696.553945541382,0.0001062,False,19,512
aokvqa_01509_b2d281b2d44f16ed,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1220.7930088043213,0.0,False,False,qwen3_vl_8b_thinking,4734.130859375,0.0001128,False,52,512
aokvqa_00702_78c1d5de128b5d07,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,526.324987411499,0.0,False,False,qwen3_vl_8b_thinking,4764.330863952637,0.00011100000000000001,False,43,512
